Subsection Index,Subsection Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
2241,"San Pedro Basin, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,"San Pedro Basin, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,"San Pedro Basin, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,"San Pedro Basin, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,"San Pedro Basin, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,"San Pedro Basin, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,"San Pedro Escarpment, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,"San Pedro Escarpment, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,"San Vicente, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,"San Vicente, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,"Santa Cruz Catalina Ridge alt1, Subsection 0",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2252,"Santa Cruz Catalina Ridge alt1, Subsection 1",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2253,"Santa Cruz Catalina Ridge alt1, Subsection 2",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2254,"Santa Cruz Catalina Ridge alt1, Subsection 3",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2255,"Santa Cruz Catalina Ridge alt1, Subsection 4",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2256,"Santa Cruz Catalina Ridge alt1, Subsection 5",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2257,"Santa Cruz Catalina Ridge alt1, Subsection 6",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2258,"Santa Cruz Catalina Ridge alt1, Subsection 7",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2259,"Santa Cruz Catalina Ridge alt1, Subsection 8",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2260,"Santa Cruz Catalina Ridge alt1, Subsection 9",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2261,"Santa Cruz Catalina Ridge alt1, Subsection 10",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2262,"Santa Cruz Catalina Ridge alt1, Subsection 11",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2263,"Santa Cruz Catalina Ridge alt1, Subsection 12",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2264,"Santa Cruz Catalina Ridge alt1, Subsection 13",2.4378352E-5,0.0,1.2189176E-5,1.2189176E-5,2.4378352E-5,2.4378352E-5,1.2189176E-5
2265,"Santa Cruz Catalina Ridge alt1, Subsection 14",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2266,"Santa Cruz Catalina Ridge alt1, Subsection 15",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2267,"Santa Cruz Catalina Ridge alt1, Subsection 16",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2268,"Santa Cruz Catalina Ridge alt1, Subsection 17",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2269,"Santa Cruz Catalina Ridge alt1, Subsection 18",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2270,"Santa Cruz Catalina Ridge alt1, Subsection 19",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,"Santa Cruz Catalina Ridge alt1, Subsection 20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,"Santa Cruz Island, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,"Santa Cruz Island, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,"Santa Cruz Island, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,"Santa Cruz Island, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,"Santa Cruz Island, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,"Santa Cruz Island, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,"Santa Cruz Island, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,"Santa Cruz Island, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,"Santa Cruz Island, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,"Santa Cruz Island, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,"Santa Cruz Island, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,"Santa Monica Bay, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,"Santa Monica Bay, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,"Santa Monica alt 1, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,"Santa Monica alt 1, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,"Santa Rosa Island, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,"Santa Rosa Island, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,"Santa Rosa Island, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,"Santa Rosa Island, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,"Santa Rosa Island, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,"Santa Rosa Island, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,"Santa Rosa Island, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,"Santa Rosa Island, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,"Santa Rosa Island, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,"Santa Rosa Island, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,"Santa Rosa Island, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,"Santa Rosa Island, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,"Santa Rosa Island, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,"Santa Rosa Island, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,"Santa Susana East (connector), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,"Santa Susana East (connector), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,"Santa Susana alt 1, Subsection 0",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2304,"Santa Susana alt 1, Subsection 1",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2305,"Santa Susana alt 1, Subsection 2",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2306,"Santa Ynez (East), Subsection 0",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2307,"Santa Ynez (East), Subsection 1",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2308,"Santa Ynez (East), Subsection 2",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2309,"Santa Ynez (East), Subsection 3",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2310,"Santa Ynez (East), Subsection 4",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2311,"Santa Ynez (East), Subsection 5",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2312,"Santa Ynez (East), Subsection 6",3.656753E-5,2.4378352E-5,2.4378352E-5,3.656753E-5,3.656753E-5,3.656753E-5,2.4378352E-5
2313,"Santa Ynez (East), Subsection 7",3.656753E-5,2.4378352E-5,2.4378352E-5,3.656753E-5,3.656753E-5,3.656753E-5,2.4378352E-5
2314,"Santa Ynez (East), Subsection 8",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2315,"Santa Ynez (East), Subsection 9",2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5
2316,"Santa Ynez (West), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,"Santa Ynez (West), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,"Santa Ynez (West), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,"Santa Ynez (West), Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,"Santa Ynez (West), Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,"Santa Ynez (West), Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,"Santa Ynez (West), Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,"Santa Ynez (West), Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,"Santa Ynez (West), Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,"Santa Ynez (West), Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,"Santa Ynez (West), Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,"Santa Ynez (West), Subsection 11",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2328,"Santa Ynez (West), Subsection 12",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2329,"Santa Ynez (West), Subsection 13",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2330,"Santa Ynez (West), Subsection 14",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2331,"Santa Ynez (West), Subsection 15",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2332,"Santa Ynez (West), Subsection 16",1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5
2333,"Santa Ynez River, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,"Santa Ynez River, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,"Santa Ynez River, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,"Santa Ynez River, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,"Santa Ynez River, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,"Santa Ynez River, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,"Santa Ynez River, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,"Santa Ynez River, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,"Santa Ynez River, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,"Santa Ynez River, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,"Santa Ynez River, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,"Santa Ynez River, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,"Sargent 2011 CFM, Subsection 0",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,0.0
2346,"Sargent 2011 CFM, Subsection 1",1.2189176E-5,0.0,1.2189176E-5,1.2189176E-5,1.2189176E-5,1.2189176E-5,0.0
2347,"Sargent 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,"Sargent 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,"Sargent 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,"Sargent 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,"Sargent 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,"Sargent 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,"Sargent 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,"Sargent 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,"Scodie Lineament, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,"Scodie Lineament, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,"Scodie Lineament, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,"Scodie Lineament, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,"Scodie Lineament, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,"Sheephole, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,"Sheephole, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,"Sheephole, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,"Shoreline, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,"Shoreline, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,"Shoreline, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,"Shoreline, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,"Sierra Madre, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,"Sierra Madre, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,"Sierra Madre, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,"Sierra Madre, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,"Sierra Madre, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,"Sierra Madre, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,"Sierra Madre, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,"Sierra Madre (San Fernando), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,"Sierra Madre (San Fernando), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,"Sierra Madre (San Fernando), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,"Sierra Nevada  (No Extension), Subsection 0",9.751341E-5,6.094588E-5,6.094588E-5,7.313506E-5,9.751341E-5,9.751341E-5,6.094588E-5
2378,"Sierra Nevada  (No Extension), Subsection 1",9.751341E-5,6.094588E-5,6.094588E-5,7.313506E-5,9.751341E-5,9.751341E-5,6.094588E-5
2379,"Sierra Nevada  (No Extension), Subsection 2",4.8756705E-5,3.656753E-5,3.656753E-5,3.656753E-5,4.8756705E-5,4.8756705E-5,2.4378352E-5
2380,"Sierra Nevada  (No Extension), Subsection 3",3.656753E-5,2.4378352E-5,2.4378352E-5,2.4378352E-5,3.656753E-5,3.656753E-5,1.2189176E-5
2381,"Silver Creek 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,"Silver Creek 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,"Silver Creek 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,"Silver Creek 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,"Silver Creek 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,"Silver Creek 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,"Silver Creek 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,"Silver Creek 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,"Silver Creek 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,"Simi-Santa Rosa, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,"Simi-Santa Rosa, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,"Simi-Santa Rosa, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,"Simi-Santa Rosa, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,"Simi-Santa Rosa, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,"Simi-Santa Rosa, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,"Simi-Santa Rosa, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,"Sisar, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,"Sisar, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,"Skinner Flat 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,"Skinner Flat 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,"Skinner Flat 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,"So Sierra Nevada, Subsection 0",1.8283764E-4,4.8756705E-5,7.313506E-5,9.751341E-5,1.3408094E-4,1.8283764E-4,4.8756705E-5
2403,"So Sierra Nevada, Subsection 1",1.9502682E-4,6.094588E-5,8.532423E-5,1.0970258E-4,1.4627012E-4,1.9502682E-4,4.8756705E-5
2404,"So Sierra Nevada, Subsection 2",2.07216E-4,7.313506E-5,9.751341E-5,1.2189176E-4,1.5845928E-4,2.07216E-4,6.094588E-5
2405,"So Sierra Nevada, Subsection 3",2.3159434E-4,7.313506E-5,9.751341E-5,1.3408094E-4,1.7064846E-4,2.3159434E-4,6.094588E-5
2406,"So Sierra Nevada, Subsection 4",2.3159434E-4,7.313506E-5,9.751341E-5,1.3408094E-4,1.7064846E-4,2.3159434E-4,6.094588E-5
2407,"So Sierra Nevada, Subsection 5",2.3159434E-4,7.313506E-5,9.751341E-5,1.3408094E-4,1.7064846E-4,2.3159434E-4,6.094588E-5
2408,"So Sierra Nevada, Subsection 6",2.07216E-4,7.313506E-5,9.751341E-5,1.2189176E-4,1.4627012E-4,2.07216E-4,6.094588E-5
2409,"So Sierra Nevada, Subsection 7",1.9502682E-4,7.313506E-5,9.751341E-5,1.0970258E-4,1.3408094E-4,1.9502682E-4,6.094588E-5
2410,"So Sierra Nevada, Subsection 8",1.8283764E-4,6.094588E-5,8.532423E-5,9.751341E-5,1.2189176E-4,1.8283764E-4,6.094588E-5
2411,"So Sierra Nevada, Subsection 9",4.14432E-4,2.1940516E-4,2.4378352E-4,2.9254024E-4,3.6567528E-4,4.14432E-4,2.8035106E-4
2412,"So Sierra Nevada, Subsection 10",3.9005364E-4,2.07216E-4,2.3159434E-4,2.8035106E-4,3.534861E-4,3.9005364E-4,2.8035106E-4
2413,"So Sierra Nevada, Subsection 11",2.8035106E-4,1.5845928E-4,1.8283764E-4,1.9502682E-4,2.559727E-4,2.8035106E-4,2.07216E-4
2414,"So Sierra Nevada, Subsection 12",2.1940516E-4,1.3408094E-4,1.3408094E-4,1.4627012E-4,2.07216E-4,2.1940516E-4,1.5845928E-4
2415,"South Cuyama, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,"South Cuyama, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,"South Cuyama, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,"South Cuyama, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,"South Cuyama, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,"South Cuyama, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,"South Cuyama, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,"South Klamath Lake East, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,"South Klamath Lake East, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,"South Klamath Lake East, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,"South Klamath Lake East, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,"South Klamath Lake East, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,"South Klamath Lake East, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,"South Klamath Lake East, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,"South Klamath Lake East, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,"South Klamath Lake East, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,"South Klamath Lake West, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,"South Klamath Lake West, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,"South Klamath Lake West, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,"South Klamath Lake West, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,"South Klamath Lake West, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,"South Klamath Lake West, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,"South Klamath Lake West, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,"South Klamath Lake West, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,"South Klamath Lake West, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,"Superstition Hills, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,"Superstition Hills, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,"Superstition Hills, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,"Superstition Hills, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,"Superstition Hills, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,"Superstition Hills, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,"Surprise Valley 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,"Surprise Valley 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,"Surprise Valley 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,"Surprise Valley 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,"Surprise Valley 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,"Surprise Valley 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,"Surprise Valley 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,"Surprise Valley 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,"Surprise Valley 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,"Surprise Valley 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,"Surprise Valley 2011 CFM, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,"Surprise Valley 2011 CFM, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,"Surprise Valley 2011 CFM, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,"Surprise Valley 2011 CFM, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,"Surprise Valley 2011 CFM, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2461,"Surprise Valley 2011 CFM, Subsection 15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,"Swain Ravine - Spenceville, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,"Swain Ravine - Spenceville, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,"Swain Ravine - Spenceville, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,"Swain Ravine - Spenceville, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,"Swain Ravine - Spenceville, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,"Swain Ravine - Spenceville, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,"Swain Ravine - Spenceville, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,"Swain Ravine - Spenceville, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,"Swain Ravine - Spenceville, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,"Swain Ravine - Spenceville, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,"Swain Ravine - Spenceville, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,"Swain Ravine - Spenceville, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,"Swain Ravine - Spenceville, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,"Swain Ravine - Spenceville, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,"Swain Ravine - Spenceville, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,"Table Bluff, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,"Table Bluff, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,"Table Bluff, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,"Table Bluff, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
